type	scope	path	kind	size_bytes	sha256	git_object	text_searchable
Python	CORE	scripts/setup/final_refactor_and_deploy.py	file	20933	66239f6a2ffa4070ff75aaabcf56bd355f771a84a7da2f252ec315d5301ca83e	96bdaf6cfd710c422975ac53a9f1ced0825fe8b8	1
Python	CORE	scripts/setup/get_started.py	file	5250	ef84bccca7f133916cda54dfd313fd9869201acf7be2101a1af858d592db60f5	10039fd8a1876bfd1ed90e3d212b61575a536c8c	1
Python	CORE	scripts/setup/quick_setup.py	file	6766	ea68fd6f1212d4532a0c79dd5255db7a5c24d084248ab8eb7e79a9197e6030d6	e88e1e30a15f9ce9d666f69b57a24fdeb3ecd47c	1
Python	CORE	scripts/setup/setup_project.py	file	9182	94cde4bcfbb274bdde3863d4aabd67e0b99588d11a648f6b2f734e10c46a18ee	f6b9c01a9f90534b5ba382486c768c6c268ebe74	1
Python	CORE	scripts/setup_and_test.py	file	7275	130ec69297497d0360c7145fe763e32499da219396208b68013f4ed46a8f079c	5eb7bad892e6571fa1cf5d32bc52b6e8852bcf31	1
Python	CORE	scripts/setup_imports.py	file	9632	16e379d8a238416af366d63b8ae228899f8ad077628b7ff9f5b4a80a5783d2a9	f75618abe2efc4daf8a1d8e226ada3a21cd5f3a3	1
Python	CORE	scripts/show_file_status.py	file	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	1
Python	CORE	scripts/SRC_Master.py	file	8580	dcdee19aadd848b5294e906b54da2f25525cc95ebee503d467ad9ac75c68ef8e	95911e5461c8fc0a44fdf21a623e0dada45c600f	1
Python	CORE	scripts/system_check.py	file	8722	3c116aa3b23e81f77e55acbff40d3d3c2af4b7dcf927780ac4deebe13ec9d2a3	6a0e586c292936c747d68ce2afe53329ecb88d77	1
Python	CORE	scripts/terminal.py	file	20934	1d8571f2e35e93d9674c698fbd11d01082d19836a4fd7a1ed0087f005ec64688	ed195a364d4ab8b404b3374932890294a9922fe2	1
Python	CORE	scripts/terminal_launcher.py	file	986	be3bf0c14161e323e28ab148f4fdc81c69edb238591bd4957b79fd26a9325311	2bcb8e605b8d28978a0ff61750f60a257651178c	1
Python	CORE	scripts/test_all.py	file	6867	891b200993cee092b45588e6794dc5c910119922850232a705771a2c3853f38b	065a40280f3f81ae36a1e04d4097140e7ea64b2b	1
Python	CORE	scripts/test_doc_updates.py	file	1759	832200fd77968c21903a72d65c9793827d8a2e3a0088c66477639d5abe8b8eb8	cb73f1d078dd4cb6dbccc48423cc64f97667ce2e	1
Python	CORE	scripts/test_env.py	file	1960	701cb479a19c84802f3af6e04f633961d39a5aa77d1f276ca94fd4426f5896ac	dc9c86d214f638d97fe54194213ea86863bea929	1
Python	CORE	scripts/test_markdown_processor.py.py	file	744	6057957549c3cb0526c950705e39f71508e0ee2b2f63cd84c3fa65851f08c750	89b00766b512b37c984ef2fa89d922c90ab0c212	1
Python	CORE	scripts/validate_adr_ocd_bridge.py	file	8318	bfafb1a54704f843d138c05646321504ba41c2fd1bdf7413f48f13cc09b8cc0a	2de906edf1cd861bb9bd640d989f4d962f8014cd	1
Python	CORE	scripts/validate_all.py	file	998	211245817ebfe3fec7a03edf4759c151aa22d61aae85082764a45b6b097f5e6c	49f824bbec3916e1b16d9d1f56d0949d45cb2c10	1
Python	CORE	scripts/validate_requirements.py	file	2211	ee0bf95eeb1d87fa9eb2b66e3e1a1938f2280f19a6984efbfd0f87ae9a0225ff	0e60c4abbf08cab038c25b7c74eb22b97fe98749	1
Python	CORE	scripts/verify_canonical.py	file	6357	21135a739ffd18ce092ea8a38beb63bbad0876d715c534e1541cc2053494dfc4	6ad3d28a4587ed48ca448959060301acbcf7f14b	1
Python	CORE	scripts/verify_recursive_alignment.py	file	2505	633ff59708b77e203cfa5ca58e684fcdd81044ad676c181244a7fd83f2ca815c	ae9c5f599f8f2a8813ef79486f52111cc6d51c05	1
Python	CORE	scripts/verify_setup.py	file	5431	b51bd70f9fd857f94c97a4b66f703fe0ebd8924901a1c213e72b9af9c71898ba	d8a7e341687b9c7f1a1333f90e35da8e490b351d	1
Python	CORE	scripts/WORD_round_trip_250520_1519.py	file	5755	12f4fa5aca273f691df25a0d6cdf7bc3c6f9017568941236b0ead5649f8fcc18	bbe02c88e823af66a705cd71db91cf57eda57e2d	1
Python	CORE	setup.py	file	634	87e3da7dd3af11f1cba039f9923664b1887f07a36b4c72b25206fb2449275f4b	01bd54c4bd9c4875036a801dd8b8c6e8af9b71b5	1
Python	CORE	src/__init__.py	file	49	c2231a89efc862dd347da93e2eb8a80b5a84643b344b0633e145b089d1dfa455	3596aa4219901b14fbb3c6ce5e498823582dbf6c	1
Python	CORE	src/analyzers/__init__.py	file	47	0cadde9e736ba1786e36c344b6632a69112946ef84bc17a890ae5ab673cdfa2d	562a7f77f84101ba7cbd5842c1436b25b13ba4a3	1
Python	CORE	src/analyzers/analyze_config_file.py	file	1141	ba573a2340b7d63495232d15bf05c1cfdf84b196739e42764a27e79e3a092570	729a45d01af5412eb166d380de9a9adf33db48a1	1
Python	CORE	src/analyzers/find_output_files.py	file	3823	879ffd5a46298aef9d009403e66f99815f19f52f41b5742357ab24dac9d4edd7	5cf142148f72b869e49731d3f01547dd0be27b6e	1
Python	CORE	src/analyzers/json_file_analyzer.py	file	9744	6ac342557bb59dc4badfaf6e0294b9cb09b1555a266c5faf642d13d074cecbe3	f5202233ccc5721750a91a3fff021f9bcb265461	1
Python	CORE	src/analyzers/json_file_analyzer_safe.py	file	11799	8b127ea93d8121522c2aeb4d32d6bd4092edd92433cfc6a348e4b1c9b78cfeda	1fd79a5dfeead2f70e9ff5e6ab599b5745dc1eae	1
Python	CORE	src/analyzers/project_scanner.py	file	9201	37de87c1f5950c18caa1b11f358f3ff1aa08745726cef9c9ec7271ed22985594	030e0b4f8f168435410c1e3b89b2942753792e46	1
Python	CORE	src/analyzers/quality_check_heavy.py	file	12262	b33650b4120ac2dc5ab645f95b4ec283c17e80d1f6d3f4cff75fa07484b3119c	4763478dfff84c8f370b29bfd20c7d98dd1ded0d	1
Python	CORE	src/analyzers/quality_check_light.py	file	2039	0b5ba07c2d16c213e4ac99f801484821c87df96133a2a44bf361f22aba7d6984	b1e629c8975778756eb78e7aeb9a9e70bbcd8700	1
Python	CORE	src/analyzers/quick_quality_check.py	file	3683	9a075d10eddf4f2b96c073439bc342a92da1fbdb875efefa42e2ecbd9c091254	13e55adb202ca1453888cd3328c72bae9397f145	1
Python	CORE	src/analyzers/run_code_quality_checks.py	file	9018	471489de8e9921c2f09cee71035cde65e74abc68a849440fd5d160a9a0b2b45d	5b6c371109894c9a51c1c0758a3e342b957b9edc	1
Python	CORE	src/analyzers/simple_quality_check.py	file	6402	ca6540f7c8397dd1d116f2ce4529810414d973f08cefb921af1b4ba8f4262a81	57992f1576b5372137e18de045fa7c6a5c1d56ee	1
Python	CORE	src/analyzers/verify_system_status.py	file	6526	42f6e6373190ed47f0624d88277b1fbd095ef06d2dc5913ce6eac92a84cd1b8a	be0c44648a21ce8b8a6230b007cd62b6b8f09810	1
Python	CORE	src/core/__init__.py	file	475	461416d87857d59dcf4521150d1408bee7ec097d210947570e020de9f3d53375	401daa64c9b3f27c9769eac8236c01f35b85f6c5	1
Python	CORE	src/core/artifact_alignment.py	file	2623	16350ef75dff5ac7e85da8a6931949db78a41cc11bd1d5ce75537db2d17a5e7a	4702389e8556bb53684a4eedc11ad26d45c8dbff	1
Python	CORE	src/core/change_tracker.py	file	8921	8d63a65ee3b8e301b86f849eb68f746ea546f02058eb95d76c0e567ff523deb2	0f92ec58e6edb084884186a6acf9cb53f5e4b654	1
Python	CORE	src/core/dependency_manager.py	file	7602	59f09933cc2ef8e59c99a0710de6714e14325bc70d974f7f41fcaf18ea8e383c	946d58433bd1fc58cf70de912e087e92a57da70a	1
Python	CORE	src/core/extraction_manifest.py	file	7689	e78e71e7f29cd3840ebfaed504ce515f0e45e34950f24039a6505633967c65a9	3c22b3bd19a01c50ecffa8bafffab92b1fed8d27	1
Python	CORE	src/core/idempotency_contract.py	file	1977	d34209cf035f8d543b1c78fa39188a6665d7b3c39b11fda0b56bf5f6072f2c9e	080d1b7d4947115ce2301e09b864ea0d9984722c	1
Python	CORE	src/core/lineage_metadata.py	file	2431	e3c4e538b1a538190ce2db898294c146451f4cffc477116b4248b1e6c26be9c5	178dd7c32774c4088a3e07ca1487bc607c5781b9	1
Python	CORE	src/core/md_to_docx.py	file	201	2c895982d5e6b20dbd62fed20291e8cef82daa27b000a37b98f077bb78ff27b1	4d8f0c986ae991d7ae4baf77ae2edf0a20107114	1
Python	CORE	src/core/md_to_json_yaml.py	file	9995	cce0f44b1aabc222583d522785bd67586990a3abd9ef62c0430d45d001f4e85b	9aaebf684c9eaf19f36720080a342fd202cc4192	1
Python	CORE	src/core/pipeline_debugger.py	file	1569	d558a9c5e31e2da7efb6c620385a793716cafc34b3db25dfceb8b943e0d88dea	089217c34615ed5369ea196e9c78ed53a8ae612c	1
Python	CORE	src/core/pipeline_executor.py	file	792	d385175afbb89b0538b228a9e9375c434ecc973d4f161c74ec548c126ddcafb4	4a6f41bd3680e19fb6c8ca4c8200d20c72b31507	1
Python	CORE	src/core/rtm_generator.py	file	18233	b7bf1e3f069bc1e9a50344d283ec3607fb519213a401bed6062ddb3c0284bae2	b76dfa6f39cd2dc5874f353c43a9379c6aada255	1
Python	CORE	src/core/rtm_roundtrip.py	file	17776	0737409e881523895ea96dcef339ad04081a1d87eaba228932d231df3cfe1375	7f72022866f095b36302a7f1657be47072d08c18	1
Python	CORE	src/core/word_to_md.py	file	8016	97a3b986e75418af4dd7013d46d749aaae2b206384e9d5ff12e7efcec89ba7b8	cfd1d96b8cdce2904661b7ff6656b7d3bd92e0d3	1
Python	CORE	src/dashboard/__init__.py	file	47	7fb6c8cb8db034c752502dede1b0476cb66c9e928444944ba7690fb62d4e6ef7	a2d629864ac8ea86b14c16c2c6dd4e4906502ab5	1
Python	CORE	src/dashboard/canonical_dashboard.py	file	7356	9db62897ccfcdfadb0add9bcd7e610780b4678f4a289478b01b098bf0215ebc7	36e38292786ece0728bda9f668addef87396ff35	1
Python	CORE	src/dashboard/extension_dashboard.py	file	4284	bd55738c2e9119579d43598301bbb202b2392f1eabab7bafe4827b03809580ee	7ae3c82f5ff03a4a677df283f401c3ec6ec2dda7	1
Python	CORE	src/dashboard/port_service_monitor.py	file	1273	6b84bc50ab59a66f3e80892b0a800862f181e216bc5516f0ef22ccc3ca10eea7	a3d45409bfcdc5855ecbf07caf3f4cc41b7a2d28	1
Python	CORE	src/dashboard/port_service_monitor_fixed.py	file	8877	769c90db32cd33dd01215eef9e3324fbebdb1c315c057946f53769fc8043aa0e	3c45afb1471cd78bc8d9c6af8de7841fee548d45	1
Python	CORE	src/dashboard/rtm_dashboard.py	file	14056	655c7912261dcad1f60c4befdf789789bb18938073db378716d70b4589e5c95d	855235c7ac8e6fd356143f7f8f69ab8400c23832	1
Python	CORE	src/dashboard/rtm_web_dashboard.py	file	10549	6e6758bebd0f96ced1f95bc72f04dcaa8bcaf58549f9b837cffd6f19e74ce9bf	75a5e9f1504190f9dca55ccd40225af81c3016ae	1
Python	CORE	src/extractors/__init__.py	file	49	c2231a89efc862dd347da93e2eb8a80b5a84643b344b0633e145b089d1dfa455	3596aa4219901b14fbb3c6ce5e498823582dbf6c	1
Python	CORE	src/extractors/extract_master_docx.py	file	6185	c12181c0a7e7d1a6f3bcba63039805b460bdda5db55b499bc1c47642869068c6	684edfcdc550de86d85915a8aad71450f9f46594	1
Python	CORE	src/extractors/extract_offer_excel.py	file	6583	2a2991c1700932be68f8425ab1331dd59b6fd2d8bb98513f0a0e52a20fd5c05f	1413479ad059e5bc55e9330c19cc62c256e8e29a	1
Python	CORE	src/extractors/extract_offer_pdf_tables.py	file	6028	ad0932f2eda78cfb80c28c38642160d3a593a9a6df367e46cf29c300bd93d807	f9030699227dc548336464cf823d8799cf69e6a9	1
Python	CORE	src/extractors/extract_outline.py	file	6061	3064429a4950bbca3072e452d9f6728929c644fc45a8d0778f9d37223a3c3bdc	57043c26f4eba581dc2757c8f1ba45e64be05032	1
Python	CORE	src/extractors/extract_rtm.py	file	9920	349e58ca6968b8f9199f157c060018202e685e45852c822fa5da80bba9f735c4	0fde8b5a91aabd15e9b6ab1a0badd8e31fb65ab3	1
Python	CORE	src/extractors/extract_rtm_excel.py	file	6836	f0917d5caba2f3d0e935c16270fba01e587fe4f521d4c10f49ac660c4da55292	e71ff5a2c838712c89245cb3110bb3118e0da5da	1
Python	CORE	src/integrations/__init__.py	file	50	ee3a68cb8f6d6e5b5aa05629385cd4aa111e4558c224ddc695d7a85d732c06a5	da419012b68166dda15595bb0078d899c03bf97e	1
Python	CORE	src/integrations/create_example_requests.py	file	2316	bb992134c68e46b3eb5506672ff2d7f56582a085af9b995f1de9765aa85f1b48	98eb5e7248163b56394d1568cf322fc496caf70c	1
Python	CORE	src/integrations/fix_precommit_and_commit.py	file	1094	3906d3536008b922f8379287802bb76259fa6eafdbb525eba4deab5cc2e04fce	b763577436a013e2e843202e687baa55bc830f53	1
Python	CORE	src/integrations/install_precommit.py	file	13734	5bc3acd0366d156bd9c119e802867a140da5c3b8627f4d3624750df9c8b97238	1c91b48bf55190e6f52e3b7ba787c06ad5bc75b3	1
Python	CORE	src/integrations/jenkins_rtm_integration.py	file	1101	e9a62151e45f8445aaa46cd7f8d89967d18052ac7c7ed275878e305dfdd19fb0	8badaed8e380d8c6e35c26468e36a4826aa8491c	1
Python	CORE	src/integrations/lua_bridge.py	file	21575	9d88f0ebd22da3a16096c07335861d0a0917c850fcf73b5f493766f25513c018	c7bb3a782fafb90170c9263aa2b2a49fabed73b0	1
Python	CORE	src/modules/__init__.py	file	49	c2231a89efc862dd347da93e2eb8a80b5a84643b344b0633e145b089d1dfa455	3596aa4219901b14fbb3c6ce5e498823582dbf6c	1
Python	CORE	src/modules/ascii_diagram.py	file	8726	e438898a79924a5352745441e58a583dee4b5400d8f973eb00ac8bf1f0e37ad1	d5ae1ca0960299f7248a73283bc4b53aec844e8c	1
Python	CORE	src/modules/docx_to_md_with_structure.py	file	201	2c895982d5e6b20dbd62fed20291e8cef82daa27b000a37b98f077bb78ff27b1	4d8f0c986ae991d7ae4baf77ae2edf0a20107114	1
Python	CORE	src/modules/extract_structure.py	file	201	2c895982d5e6b20dbd62fed20291e8cef82daa27b000a37b98f077bb78ff27b1	4d8f0c986ae991d7ae4baf77ae2edf0a20107114	1
Python	CORE	src/modules/markdown_lint.py	file	9128	25cbe679b3c7dfb541906e58031d7b93262cb7f31fe1b518bdae2d0ea716900b	a63c15be2f989e0e84914c44ab056e8aa638da8a	1
Python	CORE	src/modules/pandoc_integration.py	file	11924	bdc4fac3d5f78f837dc04aa3abdf31e3a05cf6d329218c7405378e0d590ce52c	db32ac51ad747482528ce96a2935206bfe0b6f1c	1
Python	CORE	src/modules/structure_generator.py	file	18744	cadf093bb479943989bdfeb358824a2c292b97d35750c1d177e74a3927a52c99	c4a342922409c2500aab57fb74e17e70a8934ce4	1
Python	CORE	src/parsers/__init__.py	file	45	468336cafa57fd929bfc83f516d7ef0e333b915445255f73d564068f4a75d02e	4e50d3e10b395fa3377773e9e044121dba1c3a72	1
Python	CORE	src/parsers/digital_twin_parser.py	file	17468	95746800590406499bf5bdba7e752bdaa5c672c881a879c6aced94e6e86b1d1d	07f402f1f5b70f1e030d84ede829ba59b015be7b	1
Python	CORE	src/parsers/document_processing_success.py	file	8291	0d726a95b9615c4454910041dde526122965f62755823b4eb5e1c5f97ee8c0f0	0e5efb5689631496494de59d399ec87826f8a81c	1
Python	CORE	src/parsers/enhance_document_parsing.py	file	23981	04a582ffe2dadf3f2059ff8f1c3555099a28a2eae6c2fb6129dbc48855049b8c	21d110fc87d51bfe58ddcebe8d3a665d029a9c83	1
Python	CORE	src/parsers/enhanced_word_to_md.py	file	14424	17d611b492b8dd1002a386bb0d521993e9efdbe70a3fba2e258282a81ddbca83	7ff52ef520e8fcc16e51856eeee835ddd9c8a43c	1
Python	CORE	src/parsers/exact_docx_to_md.py	file	13383	b5ba388a3b5d10c125a4de5f74724a92c801e69b87f5f46eb88cd89921cd72cf	db4b32f41ebc490f857ee50366296844b8a8ab99	1
Python	CORE	src/parsers/extract_document_outline.py	file	4850	e2496eaa94d1494e9aba2a98e0500324679f1f6391c28ee187583bd6515cb8c6	1d7b98ffaa3ae97cdd650d114cd80fd7740369cc	1
Python	CORE	src/parsers/find_word_to_md.py	file	7020	ed9834a4f706ff0c28ecc665886b26db80e27ea612166a48d12ee8b7aa17324e	11cd059b1099e7e267d875b3bb0c5b46109a1d90	1
Python	CORE	src/parsers/pandoc_converter.py	file	8209	51b6946824a822e61bf0eccb5001a8c20e49ff0c56a778d9b8a599e58fca1624	49c2a532b3326518b456fc168e930af6eff9c7a5	1
Python	CORE	src/parsers/try_word_to_md.py	file	5627	0bd88622a8ef576dce2fa155b3c26352b3d4613df47a5a6799cb8311d9ef18da	e85b72871c4503cc1e7bc4d9340e2d63736d5b81	1
Python	CORE	src/parsers/word_to_md_converter.py	file	4927	0c756b288bfe393d33b1f53a96f13eb9cd0ae064776b6a828336faa6dbca47e8	3eac20e077659740d9e602e6cba891af43032937	1
Python	CORE	src/rtm/__init__.py	file	41	d82b0d0d47b64c0acebf7ca04ae8f5afbb9dd6d06fa4fdda489badbe125521d3	ec8251bd21996edc3ef766aa6617eb854b4a0219	1
Python	CORE	src/rtm/ascii_art.py	file	10371	09c43ae375284dd7132a77efdd1a5b9a2328e21d9cd9c42b64a97b16d10fd714	aed304496a4aca8bbcb9b6d88ab6710a64affa4c	1
Python	CORE	src/rtm/document_converter.py	file	9500	af00224774825312af87be2e692ef341c28cc01cfb61cf846066d7aa308d2698	4e969f6fa5cb12729fa3ada448277eb9d8cb3f44	1
Python	CORE	src/rtm/enhanced_requirement_parser.py	file	10581	e77c4bd77d052d80d545f5b65479450073b70769b3df953ad8ac5fb74f5d3ec0	c17c747e341400c506e4e6b89204b33d4c9f3c57	1
Python	CORE	src/rtm/logging_system.py	file	5265	249910bf290fd3065e874c431dc534da9f3289a23963f99e92af82d725efa095	ddca55c666f714d3c960bb10039612ffdb4cbfec	1
Python	CORE	src/rtm/Project Requirements.py	file	8375	78c7a3be58da77d58a60ffb896ceb97866d94b5ddc2673a6c81157d2836ec1d8	0e21de2421c93b887ed1089fe21d124c36be60e5	1
Python	CORE	src/rtm/rtm_document_processor.py	file	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	1
Python	CORE	src/rtm/rtm_pipeline.py	file	6569	fa927ae53189c23c7cf44eec26d824edaa9c42528ccdd6d176a0b04f6d7a3f17	685d56da65c10d01abdc217b03194dda7c0fd0d1	1
Python	CORE	src/rtm/rtm_workflow_manager.py	file	11990	4dab0081a81a424d502fc790b0c665ef739e6accc9902eba7348d820b72ebd13	f57f37a05bb97a700abdfa34dd616fe533a38f02	1
Python	CORE	src/rtm/rtm_workflow_manager_fixed.py	file	15651	56cbe574f2fd36de28629a3f9981392c2034b3687cc610ccdf0a9596bc8631aa	5e9e84c1d4b5777120404464bf239bab2b56662e	1
Python	CORE	src/rtm/start_building_rtm.py	file	7942	1de8ca895284182f302e69fefa511aad463a1f377bc2da3567724967525854e6	0c04a50918d02c78891636809b9cb03106aa59ad	1
Python	CORE	src/utils/__init__.py	file	49	c2231a89efc862dd347da93e2eb8a80b5a84643b344b0633e145b089d1dfa455	3596aa4219901b14fbb3c6ce5e498823582dbf6c	1
Python	CORE	src/utils/config_loader.py	file	2429	ce3c0eefcfd2dc5a4a6f5da8eda80f91dcb01d94dcab91b33ef87a55d454a8e2	6f471b2a0463760d57be52fcd08e9578bd5e360c	1
Python	CORE	src/utils/git_helper.py	file	7434	e8abe72ceccaf5bb2e7a986e6728c170b94c7b48192f17cfc6a2ecc520681b7f	c4ceac2cf61419ec5a38ee210a60647c3cb2f155	1
Python	CORE	src/utils/github_integration.py	file	10684	5e40e054d147f23235230de0452768c7c9c2e5eaffc1d57c7f52fe0fb50db6ef	beb6b0e170026cb0fa4935ae5138bd801260121b	1
Python	CORE	src/utils/install_dependencies.py	file	4324	8e2951699ed0652d26d1443a912e6506bf430be7c7dfd48f3afd69e3b6330592	85dde5a4ff65bf0e02cb00a31cf6c68ebf8536be	1
Python	CORE	src/utils/install_pandas.py	file	903	0d2e24039cca8952ddf5793348783de97a2243f868bc843d42f837a0cd8018f1	93f1465b6bc65c37144e3b8b069d65f8cd65cbbe	1
Python	CORE	src/utils/install_pyyaml.py	file	2209	653fc5a06d653e101baadb417b8ec65455538e807fd517ba65cd47d0c8867e8e	c28f93143409a42dbcb66daab9ca760254db56ce	1
Python	CORE	src/utils/openai_helper.py	file	13908	ddac478c9696ca77c60a0837048146ba6dbb712c4aef3968a5ac08249cc977a5	e7d7fc6bed9329d5bc3dd9fa4efa4cfd8bf88116	1
Python	CORE	src/utils/port_manager.py	file	8422	c34c65064e23da5bb0739568add1ea31004f305feb9607fec1b218f8d709e50e	45adab63d040c78d1c13affe5f6b55c59d5c5d1a	1
Python	CORE	src/utils/setup_debug_ports.py	file	9632	16e379d8a238416af366d63b8ae228899f8ad077628b7ff9f5b4a80a5783d2a9	f75618abe2efc4daf8a1d8e226ada3a21cd5f3a3	1
Python	CORE	src/utils/simple_git_commit.py	file	1800	316a5dc9dc7df4dbf9b12af4bbba22b2588ece0fc0a5ac6332aced0964e8f63b	500e3d3ab8fbefd8759dc8e61baa13b854b38bcf	1
Python	CORE	src/utils/sync_outline_files.py	file	7041	d07f7e5858b3d45e73e39a1934ffda29ed790dbaaf645988c985ee20d630d0e0	503764b85babddffe72b5e08ada482e6ca75ed0a	1
Python	CORE	src/utils/systematic_approach.py	file	12103	7b6eb27ae408022d37d5baa386a45615301cab7a8dc96568c85cda92de1c5557	5e4611889b0aea92d95a9855b888d200684df822	1
Python	CORE	src/visualizers/__init__.py	file	260	bfb1441ae0a9b5abc71f77c33939b64a3f8dd181e4d2540d41604b9cf3a61c8a	c2c0f95f65fc7da5369ef155ce0e1c059757ec7c	1
Python	CORE	src/visualizers/req_visualizer.py	file	12618	020415a29ce88a833bd437b46aa6b32ca8fb373e22cf8e31b71da22d65eaf4d2	112d4ef000310549a4479d939e4f95703aa2a5da	1
Python	CORE	src/visualizers/rtm_visualizer.py	file	15593	2e2b2d5742bd93448789ebd0f00553ed5ed1d653505f0ba571debcb86b8269fc	48a3eba0ecf33e8563aac930a6fd0a14e292b8a6	1
Python	CORE	syntax_checker.py	file	3375	b92a2ca5a924a87f47a4b180cfd0d0fba46b8b7c0f31658bfd70ca926e40848f	63ca42b1a11d94e146b842f414d650c7919f846d	1
Python	CORE	test_python_docx.py	file	6920	c503bc9ee920fb32146b1f214649d46a6d00cca3592c62d66535cf89afecebf5	7b508e9338100d35d33ee0522221142b2ee969c4	1
Python	CORE	tests/__init__.py	file	49	c2231a89efc862dd347da93e2eb8a80b5a84643b344b0633e145b089d1dfa455	3596aa4219901b14fbb3c6ce5e498823582dbf6c	1
Python	CORE	tests/conftest.py	file	5606	6eb5a4dd411ada62fb6f55769f3bd745e476d21177f86042f0b95c206c59292a	9c1750045cb2b79c21ee0fa01c84350fb8479384	1
Python	CORE	tests/core/test_artifact_alignment.py	file	1567	f7fe091282a06a3db8d99b5f7118e4aa3bbf06235fbbe6f2ac0403eda2a32339	dda4d063406aae72d18e9119787ed8329555633d	1
Python	CORE	tests/core/test_idempotency_and_lineage.py	file	1542	029bb5d98aa2d2b1cb06a683fcd06db7dc74c27aa50dfcb9f44a4d3e5e579f97	f0054e21586dc3da326ac422a6466bfc334c3547	1
Python	CORE	tests/engines/__init__.py	file	41	fb363d804c3437a80868f560f862fc6b260ce5befb5696e48b59ab009c53ce76	a79b123e5df00b91eccc6347676e68a8d59560a1	1
Python	CORE	tests/engines/test_excel_engine.py	file	4637	098ca9345e78241a6ab4d573365593a4861f1f7148bb15556cecceb64ae42981	8145e9605f3c70794b866db383733ba41b1746c9	1
Python	CORE	tests/engines/test_markdown_engine.py	file	4697	f8bf98315cc792338541c943168ec9ddb4c3a1bf275e7fe7777e25b74be41328	1209cbdd1bab77b7f50068483abcea9baa39dd85	1
Python	CORE	tests/engines/test_pdf_engine.py	file	4707	fa4c8d7d87a43d585ef100521ee0f985c97a2759debd4a1d039771169e9fa3ac	36e92d721a8de1c28fd7fc14b7cfa223da8e2446	1
Python	CORE	tests/engines/test_powerpoint_engine.py	file	4267	bb358b960dfd7d15ab984f959d74c65f4352dc00469542a05bd3847a0339be56	0379c6aea5cf04aad1a5e5ccd9a6a494e3a1e861	1
Python	CORE	tests/engines/test_text_engine.py	file	4645	402e62ee0b6e31d9e57f77be5276b8cf762c131144d15b2ea7e3625bfa81f0f4	e2f1e1af1bccf44b2a63c183780f408cf9942b40	1
Python	CORE	tests/engines/test_word_engine.py	file	8259	4d17d6e90659274e36276d78092e13353cf9020bf4de8d4510bfd1ca3be00c41	0e3925f99b6f45855a5de7e2fe097194cfe9e1f2	1
Python	CORE	tests/fixtures/__init__.py	file	66	6202b9a678f65dc4ad4a5b223b357f202eaaf3a8fbe6ba817d020d66dfcc1dc6	c6868e1969d1a822c568b8a3945d2a766e977a04	1
Python	CORE	tests/fixtures/mock_documents.py	file	13695	54c96c017e2f14a8080875aaec667b68eabeaf6a5879359cc9409251bb40c5b3	96a83839d44243e6fba3d8d5a668bc5e1fcdd1c6	1
Python	CORE	tests/integration/__init__.py	file	59	aa75122879d35235bce2e0540ee1ca3edbdeebba66e2da780327b92567e7806f	dea1157b83717e1c0d7ecc12f63ecb4019ecc482	1
Python	CORE	tests/integration/test_pipeline_integration.py	file	10768	82b9dbecc14185ee23f56f95743c0de0e2dfbfdb3285e70b446972db4f8b0f6e	163a583c8e6ec947477ff10cbbdb836e9b7eae40	1
Python	CORE	tests/performance/__init__.py	file	57	e2f9834dd14adaf0bee60f78ae848deee8f9c145edbdad4099b4d03c846f9e54	6ef95803b0dca862b30ba4f9f533ed577bd2338d	1
Python	CORE	tests/performance/test_cricket_scoring.py	file	8182	d8d7384f1d02cfe92d6c5f3116e4ca968844967b71cbef4ca115ce2a892cd7c7	cb62817c2079cef1c96069b638a4820a512808ea	1
Python	CORE	tests/performance/test_load_testing.py	file	11443	95f2dd14346de1103df8b7bfd9b2d7b695e800211c6bcfd200057371806a8c20	6548809ecac5abbb1062774d2abef26dc0e05e27	1
Python	CORE	tests/test_adr_ocd_bridge_validation.py	file	1758	cbb424c8da0a1f8c0fb5e08c12be2cea7aa9f88317b9f673472bda71dfbf6ce0	38250c29657a9ac78a1c53ac949384204b965613	1
Python	CORE	tests/test_all.py	file	694	c5ea520564e360fb98026ca401d2cf55693b94c44068fb38d7cfd1056b5b1f9d	38aec067053c4f250e3a28fa8a96c0bd9f1aad71	1
Python	CORE	tests/test_basic.py	file	1115	7b2773d78673b4d58399add6f730f9da5eb3bb4e5e4931d59316e92eab691621	3763c45db8387f20481277b1ff22ff0adfe56679	1
Python	CORE	tests/test_direct_docx.py	file	1528	609e9dd07c86565212f631ed5c99e98ebb59ac4f1c2848b3d934cb653d39832b	efc7a9078168076f59f37eb3e27068d708fbe7d4	1
Python	CORE	tests/test_example.py	file	384	e4161f648ec2ba29748a31fb0ad2b6aae89b5015c79e8322dd4343e7d5cc5b3f	084bbfeba6afe2348bb2414893f1a19b5485ef92	1
Python	CORE	tests/test_pipeline.py	file	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	1
